Game,Calss,Type_Weapon,Name,Damage,Use Time,Critic Chance,Fire Rate,DPS,Difficulty,Event,Name Boss,Life,Average Defense,Damage Reduction,Average Damage,No_Hits,Number_Hits_FLOAT,Number_Hits_INT,Columna1
Terraria,Melee,Sword,Titanium Sword,58,25,0.04,2.4,139.2,Normal,Boss,Mechdusa,273000,10,5,,134.2,2034.277198,2035,
Terraria,Melee,Sword,Tragic Umbrella,15,22,0.04,2.727272727,40.90909091,Expert,Boss,Lunatic Cultist,48000,34.5,17.25,104,23.65909091,2028.818444,2029,
Terraria,Melee,Flail,The Meatball,34,45,0.04,1.333333333,45.33333333,Master,Boss,Skeletron Prime,53550,36,18,178.5,27.33333333,1959.146342,1960,
Terraria,Melee,Flail,The Meatball,34,45,0.04,1.333333333,45.33333333,Master,Boss,Plantera,53550,36,18,142.5,27.33333333,1959.146342,1960,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Skeletron Prime,28000,36,18,70.5,12,2333.333333,2334,
Terraria,Melee,Sword,Zombie Arm,15,22,0.04,2.727272727,40.90909091,Expert,Boss,Lunatic Cultist,48000,34.5,17.25,104,23.65909091,2028.818444,2029,
Terraria,Melee,Yoyo,The Eye of Cthulhu,115,25,0.04,2.4,276,Master,Boss,Mechdusa,530073,10,5,,271,1955.98893,1956,
Terraria,Melee,Boomerang,Shroomerang,23,20,0.04,3,69,Master,Boss,Moon Lord,86062,50,25,315,44,1955.954545,1956,
Terraria,Melee,Sword,Blue Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Empress of Light,124950,50,25,193.83,61.66666667,2026.216216,2027,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Golem Head - First Form,25000,20,10,52.67,20,1250,1250,
Terraria,Melee,Sword,Green Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Empress of Light,124950,50,25,193.83,61.66666667,2026.216216,2027,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Golem Head - Second Form,16000,32,16,80,14,1142.857143,1143,
Terraria,Melee,Yoyo,Chik,39,25,0.04,2.4,93.6,Master,Boss,The Destroyer,153000,30,15,192.5,78.6,1946.564885,1947,
Terraria,Melee,Sword,Orange Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Empress of Light,124950,50,25,193.83,61.66666667,2026.216216,2027,
Terraria,Melee,Sword,Purple Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Empress of Light,124950,50,25,193.83,61.66666667,2026.216216,2027,
Terraria,Melee,Sword,Red Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Empress of Light,124950,50,25,193.83,61.66666667,2026.216216,2027,
Terraria,Melee,Sword,White Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Empress of Light,124950,50,25,193.83,61.66666667,2026.216216,2027,
Terraria,Melee,Spear,Cobalt Naginata,44,28,0.04,2.142857143,94.28571429,Master,Boss,The Destroyer,153000,30,15,192.5,79.28571429,1929.72973,1930,
Terraria,Melee,Sword,Yellow Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Empress of Light,124950,50,25,193.83,61.66666667,2026.216216,2027,
Terraria,Melee,Boomerang,Bloody Machete,15,15,0.04,4,60,Expert,Boss,Moon Lord,67500,50,25,210,35,1928.571429,1929,
Terraria,Melee,Sword,Bone Sword,16,22,0.04,2.727272727,43.63636364,Master,Boss,Moon Lords Hand,47812,40,20,170,23.63636364,2022.815384,2023,
Terraria,Melee,Sword,Katana,16,22,0.19,2.727272727,43.63636364,Master,Boss,Moon Lords Hand,47812,40,20,170,23.63636364,2022.815384,2023,
Terraria,Melee,Sword,Tungsten Shortsword,10,11,0.04,5.454545455,54.54545455,Normal,Boss,The Destroyer,80000,30,15,52.25,39.54545455,2022.988506,2023,
Terraria,Melee,Flail,Flaming Mace,18,45,0.04,1.333333333,24,Expert,Boss,Prime Vice,13500,34,17,88,7,1928.571429,1929,
Terraria,Melee,Flail,Mace,18,45,0.04,1.333333333,24,Expert,Boss,Prime Vice,13500,34,17,88,7,1928.571429,1929,
Terraria,Melee,Weapon,Sky Dragons Fury,140,30,0.04,2,280,Master,Boss,Mechdusa,530073,10,5,,275,1927.538182,1928,
Terraria,Melee,Sword,Umbrella,10,22,0.04,2.727272727,27.27272727,Expert,Boss,Queen Slime,28800,26,13,140,14.27272727,2017.834395,2018,
Terraria,Melee,Sword,Blue Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,49.16666667,2013.559322,2014,
Terraria,Melee,Sword,Green Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,49.16666667,2013.559322,2014,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Queen Slime,18000,26,13,70,17,1058.823529,1059,
Terraria,Melee,Sword,Orange Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,49.16666667,2013.559322,2014,
Terraria,Melee,Spear,Mushroom Spear,60,40,0.04,1.5,90,Master,Boss,Empress of Light,124950,50,25,193.83,65,1922.307692,1923,
Terraria,Melee,Sword,Purple Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,49.16666667,2013.559322,2014,
Terraria,Melee,Sword,Red Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,49.16666667,2013.559322,2014,
Terraria,Melee,Sword,White Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,49.16666667,2013.559322,2014,
Terraria,Melee,Sword,Yellow Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,49.16666667,2013.559322,2014,
Terraria,Melee,Sword,Boreal Wood Sword,8,20,0.04,3,24,Master,Boss,Retinazer First Form,38250,10,5,114,19,2013.157895,2014,
Terraria,Melee,Sword,Copper Broadsword,9,21,0.04,2.857142857,25.71428571,Expert,Boss,Prime Saw,13500,38,19,95,6.71428571,2010.638299,2011,
Terraria,Melee,Sword,Umbrella,10,22,0.04,2.727272727,27.27272727,Master,Boss,Golem - Second Form,28687,26,13,172,14.27272727,2009.917198,2010,
Terraria,Melee,Flail,Flaming Mace,18,45,0.04,1.333333333,24,Master,Boss,Golem Fist - First Form,19125,28,14,141,10,1912.5,1913,
Terraria,Melee,Flail,Mace,18,45,0.04,1.333333333,24,Master,Boss,Golem Fist - First Form,19125,28,14,141,10,1912.5,1913,
Terraria,Melee,Sword,Breathing Reed,10,27,0.04,2.222222222,22.22222222,Expert,Boss,Spazmatism First Form,34500,10,5,86.5,17.22222222,2003.225807,2004,
Terraria,Melee,Flail,Ball O Hurt,30,45,0.04,1.333333333,40,Expert,Boss,Skeletron Prime,42000,36,18,118.5,22,1909.090909,1910,
Terraria,Melee,Flail,Ball O Hurt,30,45,0.04,1.333333333,40,Expert,Boss,Plantera,42000,36,18,95,22,1909.090909,1910,
Terraria,Melee,Sword,Boreal Wood Sword,8,20,0.04,3,24,Normal,Boss,Golem Head - Second Form,16000,32,16,80,8,2000,2000,
Terraria,Melee,Sword,Falcon Blade,25,20,0.04,3,75,Expert,Boss,The Destroyer,120000,30,15,128.25,60,2000,2000,
Terraria,Melee,Sword,Lead Broadsword,13,20,0.04,3,39,Expert,Boss,Skeletron Prime,42000,36,18,118.5,21,2000,2000,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Spazmatism First Form,23000,10,5,50,25,920,920,
Terraria,Melee,Sword,Lead Broadsword,13,20,0.04,3,39,Expert,Boss,Plantera,42000,36,18,95,21,2000,2000,
Terraria,Melee,Sword,Cactus Sword,10,30,0.04,2,20,Expert,Boss,Retinazer First Form,30000,10,5,76,15,2000,2000,
Terraria,Melee,Sword,Purple Clubberfish,35,35,0.04,1.714285714,60,Normal,Boss,Empress of Light,70000,50,25,96.67,35,2000,2000,
Terraria,Melee,Sword,Purple Clubberfish,35,35,0.04,1.714285714,60,Normal,Boss,Moon Lords Core,50000,70,35,0,25,2000,2000,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Golem - Second Form,15000,26,13,72,17,882.3529412,883,
Terraria,Melee,Sword,Volcano,40,40,0.04,1.5,60,Normal,Boss,Empress of Light,70000,50,25,96.67,35,2000,2000,
Terraria,Melee,Flail,Sunfury,64,45,0.11,1.333333333,85.33333333,Master,Boss,Moon Lords Core,95625,70,35,0,50.33333333,1899.834437,1900,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Prime Saw,9000,38,19,56,11,818.1818182,819,
Terraria,Melee,Sword,Volcano,40,40,0.04,1.5,60,Normal,Boss,Moon Lords Core,50000,70,35,0,25,2000,2000,
Terraria,Melee,Spear,Adamantite Glaive,38,25,0.04,2.4,91.2,Master,Boss,Empress of Light,124950,50,25,193.83,66.2,1887.462236,1888,
Terraria,Melee,Sword,Bat Bat,31,45,0.04,1.333333333,41.33333333,Expert,Boss,Lunatic Cultist,48000,34.5,17.25,104,24.08333333,1993.079585,1994,
Terraria,Melee,Flail,The Meatball,34,45,0.04,1.333333333,45.33333333,Master,Boss,Moon Lords Hand,47812,40,20,170,25.33333333,1887.31579,1888,
Terraria,Melee,Sword,Pearlwood Sword,11,21,0.04,2.857142857,31.42857143,Master,Boss,Queen Slime,36720,26,13,210,18.42857143,1992.558139,1993,
Terraria,Melee,Sword,Lead Shortsword,9,12,0.04,5,45,Master,Boss,Skeletron Prime,53550,36,18,178.5,27,1983.333333,1984,
Terraria,Melee,Sword,Lead Shortsword,9,12,0.04,5,45,Master,Boss,Plantera,53550,36,18,142.5,27,1983.333333,1984,
Terraria,Melee,Spear,Mushroom Spear,60,40,0.04,1.5,90,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,52.5,1885.714286,1886,
Terraria,Melee,Flail,KO Cannon,40,28,0.04,2.142857143,85.71428571,Master,Boss,Moon Lords Core,95625,70,35,0,50.71428571,1885.56338,1886,
Terraria,Melee,Weapon,Shadowflame Knife,38,12,0.07,5,190,Expert,Boss,Mechdusa,348073,10,5,,185,1881.475676,1882,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Retinazer First Form,20000,10,5,42.5,25,800,800,
Terraria,Melee,Sword,Silver Shortsword,9,12,0.04,5,45,Master,Boss,Skeletron Prime,53550,36,18,178.5,27,1983.333333,1984,
Terraria,Melee,Sword,Silver Shortsword,9,12,0.04,5,45,Master,Boss,Plantera,53550,36,18,142.5,27,1983.333333,1984,
Terraria,Melee,Flail,Ball O Hurt,30,45,0.04,1.333333333,40,Expert,Boss,Moon Lords Hand,37500,40,20,120,20,1875,1875,
Terraria,Melee,Sword,Pearlwood Sword,11,21,0.04,2.857142857,31.42857143,Master,Boss,Golem Head - Second Form,30600,32,16,192,15.42857143,1983.333333,1984,
Terraria,Melee,Sword,Copper Broadsword,9,21,0.04,2.857142857,25.71428571,Master,Boss,Prime Vice,17212,34,17,132,8.71428571,1975.147542,1976,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Expert,Boss,Golem Head - First Form,37500,20,10,96.67,20,1875,1875,
Terraria,Melee,Sword,Tungsten Broadsword,14,19,0.04,3.157894737,44.21052632,Master,Boss,Moon Lords Hand,47812,40,20,170,24.21052632,1974.843478,1975,
Terraria,Melee,Sword,Umbrella,10,22,0.04,2.727272727,27.27272727,Master,Boss,Spazmatism First Form,43987,10,5,129.5,22.27272727,1974.926531,1975,
Terraria,Melee,Sword,Lead Broadsword,13,20,0.04,3,39,Expert,Boss,Moon Lords Hand,37500,40,20,120,19,1973.684211,1974,
Terraria,Melee,Spear,Palladium Pike,32,27,0.04,2.222222222,71.11111111,Master,Boss,Moon Lord,86062,50,25,315,46.11111111,1866.404819,1867,
Terraria,Melee,Weapon,Axe of Regrowth,20,24,0.04,2.5,50,Master,Boss,Lunatic Cultist,61000,34.5,17.25,139.13,32.75,1862.59542,1863,
Terraria,Melee,Sword,Wooden Sword,7,20,0.04,3,21,Expert,Boss,Spazmatism Second Form,13800,28,14,117.5,7,1971.428571,1972,
Terraria,Melee,Tool,Gravediggers Shovel,12,22,0.04,2.727272727,32.72727273,Master,Boss,Queen Slime,36720,26,13,210,19.72727273,1861.382488,1862,
Terraria,Melee,Spear,Orichalcum Halberd,36,25,0.04,2.4,86.4,Master,Boss,Moon Lords Core,95625,70,35,0,51.4,1860.40856,1861,
Terraria,Melee,Sword,Falcon Blade,25,20,0.04,3,75,Expert,Boss,Empress of Light,98000,50,25,129.17,50,1960,1960,
Terraria,Melee,Sword,Breaker Blade,43,29,0.04,2.068965517,88.96551724,Master,Boss,Empress of Light,124950,50,25,193.83,63.96551724,1953.396226,1954,
Terraria,Melee,Sword,Breathing Reed,10,27,0.04,2.222222222,22.22222222,Normal,Boss,Queen Slime,18000,26,13,70,9.22222222,1951.807229,1952,
Terraria,Melee,Sword,Silver Broadsword,14,20,0.04,3,42,Expert,Boss,Lunatic Cultist,48000,34.5,17.25,104,24.75,1939.393939,1940,
Terraria,Melee,Sword,Copper Shortsword,5,13,0.04,4.615384615,23.07692308,Master,Boss,Spazmatism Second Form,17594,28,14,176,9.07692308,1938.322033,1939,
Terraria,Melee,Sword,Ebonwood Sword,11,19,0.04,3.157894737,34.73684211,Master,Boss,Golem Head - First Form,47812,20,10,145,24.73684211,1932.825532,1933,
Terraria,Melee,Sword,Shadewood Sword,11,19,0.04,3.157894737,34.73684211,Master,Boss,Golem Head - First Form,47812,20,10,145,24.73684211,1932.825532,1933,
Terraria,Melee,Sword,Platinum Broadsword,16,17,0.04,3.529411765,56.47058824,Normal,Boss,The Destroyer,80000,30,15,52.25,41.47058824,1929.078014,1930,
Terraria,Melee,Sword,Purple Clubberfish,35,35,0.04,1.714285714,60,Expert,Boss,Moon Lord,67500,50,25,210,35,1928.571429,1929,
Terraria,Melee,Yoyo,Amazon,18,25,0.04,2.4,43.2,Expert,Boss,Lunatic Cultist,48000,34.5,17.25,104,25.95,1849.710983,1850,
Terraria,Melee,Sword,Volcano,40,40,0.04,1.5,60,Expert,Boss,Moon Lord,67500,50,25,210,35,1928.571429,1929,
Terraria,Melee,Sword,Boreal Wood Sword,8,20,0.04,3,24,Expert,Boss,Prime Vice,13500,34,17,88,7,1928.571429,1929,
Terraria,Melee,Sword,Bee Keeper,26,20,0.04,3,78,Expert,Boss,Duke Fishron - First Form,78000,75,37.5,167.5,40.5,1925.925926,1926,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Prime Vice,9000,34,17,50,13,692.3076923,693,
Terraria,Melee,Sword,Platinum Shortsword,13,10,0.04,6,78,Expert,Boss,Duke Fishron - First Form,78000,75,37.5,167.5,40.5,1925.925926,1926,
Terraria,Melee,Spear,Storm Spear,12,28,0.04,2.142857143,25.71428571,Master,Boss,Retinazer First Form,38250,10,5,114,20.71428571,1846.551725,1847,
Terraria,Melee,Spear,Dark Lance,34,22,0.04,2.727272727,92.72727273,Master,Boss,Empress of Light,124950,50,25,193.83,67.72727273,1844.899329,1845,
Terraria,Melee,Spear,Adamantite Glaive,38,25,0.04,2.4,91.2,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,53.7,1843.575419,1844,
Terraria,Melee,Yoyo,Artery,17,25,0.04,2.4,40.8,Expert,Boss,Skeletron Prime,42000,36,18,118.5,22.8,1842.105263,1843,
Terraria,Melee,Yoyo,Artery,17,25,0.04,2.4,40.8,Expert,Boss,Plantera,42000,36,18,95,22.8,1842.105263,1843,
Terraria,Melee,Weapon,Terragrim,17,25,0.04,2.4,40.8,Expert,Boss,Skeletron Prime,42000,36,18,118.5,22.8,1842.105263,1843,
Terraria,Melee,Weapon,Terragrim,17,25,0.04,2.4,40.8,Expert,Boss,Plantera,42000,36,18,95,22.8,1842.105263,1843,
Terraria,Melee,Yoyo,Code 1,21,25,0.04,2.4,50.4,Master,Boss,Lunatic Cultist,61000,34.5,17.25,139.13,33.15,1840.120664,1841,
Terraria,Melee,Weapon,Chain Knife,12,20,0.04,3,36,Master,Boss,Golem Head - First Form,47812,20,10,145,26,1838.923077,1839,
Terraria,Melee,Sword,Breaker Blade,43,29,0.04,2.068965517,88.96551724,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,51.46551724,1923.618091,1924,
Terraria,Melee,Sword,Bladed Glove,12,8,0.04,7.5,90,Master,Boss,Empress of Light,124950,50,25,193.83,65,1922.307692,1923,
Terraria,Melee,Sword,Ash Wood Sword,13,17,0.04,3.529411765,45.88235294,Master,Boss,Skeletron Prime,53550,36,18,178.5,27.88235294,1920.56962,1921,
Terraria,Melee,Sword,Ash Wood Sword,13,17,0.04,3.529411765,45.88235294,Master,Boss,Plantera,53550,36,18,142.5,27.88235294,1920.56962,1921,
Terraria,Melee,Yoyo,Hel-Fire,41,25,0.04,2.4,98.4,Master,Boss,The Destroyer,153000,30,15,192.5,83.4,1834.532374,1835,
Terraria,Melee,Sword,Stylish Scissors,14,12,0.04,5,70,Master,Boss,Moon Lord,86062,50,25,315,45,1912.488889,1913,
Terraria,Melee,Sword,Lead Shortsword,9,12,0.04,5,45,Master,Boss,Moon Lords Hand,47812,40,20,170,25,1912.48,1913,
Terraria,Melee,Sword,Silver Shortsword,9,12,0.04,5,45,Master,Boss,Moon Lords Hand,47812,40,20,170,25,1912.48,1913,
Terraria,Melee,Sword,Tin Shortsword,7,12,0.04,5,35,Master,Boss,Golem Head - First Form,47812,20,10,145,25,1912.48,1913,
Terraria,Melee,Sword,Boreal Wood Sword,8,20,0.04,3,24,Master,Boss,Golem Fist - First Form,19125,28,14,141,10,1912.5,1913,
Terraria,Melee,Sword,Copper Shortsword,5,13,0.04,4.615384615,23.07692308,Normal,Boss,Golem Head - First Form,25000,20,10,52.67,13.07692308,1911.764705,1912,
Terraria,Melee,Flail,Flower Pow,130,40,0.04,1.5,195,Expert,Boss,Mechdusa,348073,10,5,,190,1831.963158,1832,
Terraria,Melee,Weapon,Hallowed Jousting Lance,78,24,0.04,2.5,195,Expert,Boss,Mechdusa,348073,10,5,,190,1831.963158,1832,
Terraria,Melee,Flail,Blue Moon,54,45,0.04,1.333333333,72,Master,Boss,Moon Lord,86062,50,25,315,47,1831.106383,1832,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Golem Fist - First Form,10000,28,14,59,16,625,625,
Terraria,Melee,Tool,Staff of Regrowth,7,25,0.04,2.4,16.8,Master,Boss,Wall of Flesh,14280,18,9,225,7.8,1830.769231,1831,
Terraria,Melee,Sword,Iron Shortsword,8,12,0.04,5,40,Expert,Boss,Skeletron Prime,42000,36,18,118.5,22,1909.090909,1910,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Spazmatism Second Form,9200,28,14,67.5,16,575,575,
Terraria,Melee,Tool,Gravediggers Shovel,12,22,0.04,2.727272727,32.72727273,Master,Boss,Golem Head - Second Form,30600,32,16,192,16.72727273,1829.347826,1830,
Terraria,Melee,Spear,Mythril Halberd,35,26,0.04,2.307692308,80.76923077,Expert,Boss,The Destroyer,120000,30,15,128.25,65.76923077,1824.561403,1825,
Terraria,Melee,Sword,Iron Shortsword,8,12,0.04,5,40,Expert,Boss,Plantera,42000,36,18,95,22,1909.090909,1910,
Terraria,Melee,Yoyo,Chik,39,25,0.04,2.4,93.6,Master,Boss,Empress of Light,124950,50,25,193.83,68.6,1821.428571,1822,
Terraria,Melee,Sword,Copper Shortsword,5,13,0.04,4.615384615,23.07692308,Expert,Boss,Spazmatism First Form,34500,10,5,86.5,18.07692308,1908.510638,1909,
Terraria,Melee,Sword,Terra Blade,85,18,0.04,3.333333333,283.3333333,Master,Boss,Mechdusa,530073,10,5,,278.3333333,1904.453892,1905,
Terraria,Melee,Sword,Bee Keeper,26,20,0.04,3,78,Expert,Boss,The Destroyer,120000,30,15,128.25,63,1904.761905,1905,
Terraria,Melee,Flail,Flaming Mace,18,45,0.04,1.333333333,24,Expert,Boss,Spazmatism First Form,34500,10,5,86.5,19,1815.789474,1816,
Terraria,Melee,Flail,Mace,18,45,0.04,1.333333333,24,Expert,Boss,Spazmatism First Form,34500,10,5,86.5,19,1815.789474,1816,
Terraria,Melee,Yoyo,Wooden Yoyo,9,25,0.04,2.4,21.6,Expert,Boss,Spazmatism Second Form,13800,28,14,117.5,7.6,1815.789474,1816,
Terraria,Melee,Sword,Platinum Shortsword,13,10,0.04,6,78,Expert,Boss,The Destroyer,120000,30,15,128.25,63,1904.761905,1905,
Terraria,Melee,Boomerang,Enchanted Boomerang,17,20,0.04,3,51,Master,Boss,Lunatic Cultist,61000,34.5,17.25,139.13,33.75,1807.407407,1808,
Terraria,Melee,Sword,Tentacle Spike,19,23,0.04,2.608695652,49.56521739,Master,Boss,Lunatic Cultist,61000,34.5,17.25,139.13,32.31521739,1887.655567,1888,
Terraria,Melee,Sword,Palm Wood Sword,8,19,0.04,3.157894737,25.26315789,Master,Boss,Retinazer First Form,38250,10,5,114,20.26315789,1887.662338,1888,
Terraria,Melee,Yoyo,Wooden Yoyo,9,25,0.04,2.4,21.6,Expert,Boss,Retinazer First Form,30000,10,5,76,16.6,1807.228916,1808,
Terraria,Melee,Flail,Flairon,66,20,0.04,3,198,Expert,Boss,Mechdusa,348073,10,5,,193,1803.487047,1804,
Terraria,Melee,Spear,Cobalt Naginata,44,28,0.04,2.142857143,94.28571429,Master,Boss,Empress of Light,124950,50,25,193.83,69.28571429,1803.402062,1804,
Terraria,Melee,Spear,Mythril Halberd,35,26,0.04,2.307692308,80.76923077,Expert,Boss,Duke Fishron - First Form,78000,75,37.5,167.5,43.26923077,1802.666667,1803,
Terraria,Melee,Yoyo,Artery,17,25,0.04,2.4,40.8,Expert,Boss,Moon Lords Hand,37500,40,20,120,20.8,1802.884615,1803,
Terraria,Melee,Weapon,Terragrim,17,25,0.04,2.4,40.8,Expert,Boss,Moon Lords Hand,37500,40,20,120,20.8,1802.884615,1803,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Retinazer Second Form,8000,20,10,51,20,400,400,
Terraria,Melee,Sword,Rich Mahogany Sword,8,19,0.04,3.157894737,25.26315789,Master,Boss,Retinazer First Form,38250,10,5,114,20.26315789,1887.662338,1888,
Terraria,Melee,Sword,Bladed Glove,12,8,0.04,7.5,90,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,52.5,1885.714286,1886,
Terraria,Melee,Boomerang,Combat Wrench,25,15,0.04,4,100,Master,Boss,The Destroyer,153000,30,15,192.5,85,1800,1800,
Terraria,Melee,Spear,Ghastly Glaive,45,27,0.04,2.222222222,100,Master,Boss,The Destroyer,153000,30,15,192.5,85,1800,1800,
Terraria,Melee,Weapon,Sleepy Octopod,50,30,0.04,2,100,Master,Boss,The Destroyer,153000,30,15,192.5,85,1800,1800,
Terraria,Melee,Boomerang,Thorn Chakram,25,15,0.04,4,100,Master,Boss,The Destroyer,153000,30,15,192.5,85,1800,1800,
Terraria,Melee,Sword,Wooden Sword,7,20,0.04,3,21,Expert,Boss,Golem - Second Form,22500,26,13,115,8,2812.5,2813,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Prime Cannon,7000,23,11.5,55,18.5,378.3783784,379,
Terraria,Melee,Sword,Falcon Blade,25,20,0.04,3,75,Expert,Boss,Moon Lords Core,75000,70,35,0,40,1875,1875,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Eater of Worlds,10050,4.67,2.34,12,27.66,363.340564,364,
Terraria,Melee,Sword,Gladius,15,21,0.04,2.857142857,42.85714286,Expert,Boss,Lunatic Cultist,48000,34.5,17.25,104,25.60714286,1874.476987,1875,
Terraria,Melee,Spear,Spear,8,31,0.04,1.935483871,15.48387097,Master,Boss,Skeletron,11220,18.5,9.25,105,6.23387097,1799.84476,1800,
Terraria,Melee,Sword,Iron Shortsword,8,12,0.04,5,40,Expert,Boss,Moon Lords Hand,37500,40,20,120,20,1875,1875,
Terraria,Melee,Sword,Tin Broadsword,10,20,0.04,3,30,Expert,Boss,Golem Head - First Form,37500,20,10,96.67,20,1875,1875,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Wall of Flesh,8000,12,6,50,24,333.3333333,334,
Terraria,Melee,Sword,Wooden Sword,7,20,0.04,3,21,Expert,Boss,Retinazer First Form,30000,10,5,76,16,1875,1875,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Prime Laser,6000,20,10,39.5,20,300,300,
Terraria,Melee,Sword,Candy Cane Sword,16,27,0.04,2.222222222,35.55555556,Master,Boss,Golem Head - First Form,47812,20,10,145,25.55555556,1870.904348,1871,
Terraria,Melee,Sword,Gold Broadsword,15,18,0.04,3.333333333,50,Master,Boss,Lunatic Cultist,61000,34.5,17.25,139.13,32.75,1862.59542,1863,
Terraria,Melee,Spear,Dark Lance,34,22,0.04,2.727272727,92.72727273,Master,Boss,Duke Fishron - First Form,99000,75,37.5,251.25,55.22727273,1792.592593,1793,
Terraria,Melee,Sword,Blue Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Moon Lords Core,95625,70,35,0,51.66666667,1850.806451,1851,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Deerclops,7000,10,5,27.33,25,280,280,
Terraria,Melee,Sword,Green Phaseblade,26,18,0.04,3.333333333,86.66666667,Master,Boss,Moon Lords Core,95625,70,35,0,51.66666667,1850.806451,1851,
Terraria,Melee,Boomerang,Wooden Boomerang,10,20,0.04,3,30,Normal,Boss,Skeletron,4400,10,5,32,25,176,176,
